Sample,X,Y,Z
793,0.023,-0.090,1.066
794,-0.035,-0.016,0.859
795,-0.234,-0.191,1.008
796,0.027,0.051,0.820
797,0.230,0.020,1.012
798,0.059,-0.270,1.090
799,0.250,0.117,0.824
800,-0.016,0.074,0.855
801,-0.207,-0.293,1.152
802,0.121,-0.164,0.715
803,-0.098,0.230,0.867
804,0.266,-0.062,1.203
805,0.133,-0.297,0.797
806,-0.012,-0.230,1.086
807,0.164,-0.152,1.055
808,-0.320,0.039,0.801
809,-0.070,0.332,1.070
810,0.145,0.246,0.910
811,-0.273,-0.590,1.168
812,0.590,-0.207,1.039
813,0.113,0.180,0.797
814,0.125,0.160,0.988
815,0.227,-0.367,1.000
816,-0.301,-0.145,0.992
817,-0.047,-0.055,0.996
818,0.258,0.273,0.926
819,-0.098,-0.020,0.809
820,0.312,0.000,1.094
821,0.172,-0.387,1.070
822,-0.102,0.008,0.891
823,0.078,-0.090,0.824
824,-0.367,0.406,0.938
825,0.078,0.012,0.969
826,-0.105,-0.508,0.941
827,0.246,0.004,1.043
828,0.207,-0.016,1.027
829,0.000,-0.242,0.910
830,0.043,-0.266,1.039
831,-0.312,0.117,0.980
832,-0.188,0.145,1.051
833,0.055,0.047,0.867
834,-0.082,0.156,0.859
835,0.348,-0.395,1.348
836,0.098,-0.152,0.668
837,0.109,0.086,0.867
838,-0.020,-0.316,1.090
839,-0.293,0.090,0.688
840,-0.082,0.020,1.047
841,-0.250,0.109,1.051
842,0.043,0.016,0.762
843,0.488,-0.238,1.152
844,-0.020,-0.312,1.121
845,0.391,0.098,0.734
846,0.242,-0.242,1.070
847,-0.223,-0.012,1.184
848,-0.277,-0.043,0.953
849,0.066,0.414,0.801
850,0.301,-0.137,0.914
851,0.246,-0.574,1.148
852,0.180,-0.457,1.164
853,0.043,0.359,0.734
854,0.055,0.172,0.988
855,-0.184,0.055,1.008
856,-0.332,-0.156,0.789
857,-0.168,-0.156,0.996
858,-0.203,0.090,1.066
859,0.105,0.047,0.812
860,0.246,-0.016,0.992
861,0.160,-0.191,1.023
862,0.043,-0.312,1.090
863,0.348,0.066,0.996
864,0.102,0.059,0.824
865,-0.055,-0.016,0.898
866,-0.059,-0.633,1.004
867,-0.375,0.012,1.012
868,0.051,0.246,1.176
869,-0.004,0.195,0.727
870,-0.332,-0.004,1.027
871,0.184,-0.277,1.230
872,-0.121,0.016,0.738
873,0.434,0.113,0.945
874,-0.035,-0.238,0.883
875,-0.031,-0.109,1.082
876,0.359,-0.305,0.902
877,-0.160,0.184,1.055
878,0.172,-0.035,1.109
879,0.184,-0.109,0.773
880,-0.367,-0.176,1.113
881,0.344,-0.219,1.117
882,-0.285,0.156,0.836
883,0.148,0.508,1.074
884,0.281,-0.254,0.883
885,-0.215,-0.113,0.883
886,0.305,-0.430,0.922
887,-0.086,0.008,0.824
888,-0.102,0.062,1.070
889,0.457,-0.066,1.074
890,-0.141,0.070,0.758
891,0.352,-0.094,1.020
892,0.059,-0.301,0.711
893,-0.055,-0.012,1.070
894,0.324,-0.504,0.871
895,-0.133,0.387,1.082
896,-0.035,0.082,1.039
897,-0.387,-0.117,0.996
898,-0.188,0.008,0.922
899,0.094,-0.148,1.078
900,-0.023,-0.148,0.953
901,0.340,-0.047,0.953
902,0.191,-0.262,0.961
903,-0.023,-0.055,1.082
904,0.215,-0.297,0.820
905,-0.309,0.145,0.914
906,0.078,0.223,1.016
907,-0.152,-0.191,0.910
908,-0.078,-0.062,0.973
909,0.246,-0.188,1.039
910,-0.199,0.070,0.754
911,0.219,0.180,0.918
912,-0.078,-0.324,1.055
913,-0.234,-0.031,1.043
914,0.324,0.273,0.984
915,-0.156,0.086,0.898
916,0.199,-0.250,1.129
917,0.363,-0.477,0.953
918,-0.117,0.066,0.914
919,0.410,0.023,0.965
920,-0.289,0.062,0.887
921,-0.102,-0.039,1.020
922,0.055,-0.195,1.066
923,-0.473,0.027,1.043
924,0.027,0.184,0.957
925,0.047,0.148,0.949
926,0.008,-0.074,0.816
927,0.379,-0.402,0.793
928,0.000,-0.277,0.922
929,0.273,0.062,1.121
930,0.164,0.035,1.070
931,-0.219,0.141,0.773
