Sample,X,Y,Z
620,-0.035,0.000,1.109
621,0.070,0.020,0.996
622,0.047,0.051,0.875
623,-0.004,-0.191,1.039
624,0.000,-0.164,1.008
625,0.098,0.031,0.875
626,0.039,0.000,0.996
627,-0.020,-0.051,1.031
628,0.008,-0.066,0.895
629,0.098,-0.078,0.973
630,0.066,-0.023,0.988
631,0.035,-0.035,0.992
632,0.023,-0.105,0.930
633,0.008,-0.121,1.031
634,0.051,0.039,0.961
635,0.031,0.090,0.906
636,-0.020,-0.188,0.980
637,0.000,-0.191,0.961
638,0.066,0.027,0.984
639,0.086,0.066,0.965
640,-0.004,-0.094,0.965
641,0.008,-0.156,0.906
642,0.070,-0.129,0.965
643,0.035,-0.012,1.031
644,0.023,0.027,0.906
645,0.004,-0.027,0.902
646,0.035,-0.152,1.051
647,0.027,-0.059,0.992
648,0.039,-0.055,0.824
649,0.043,-0.148,0.949
650,0.027,-0.133,1.168
651,0.078,0.027,0.895
652,0.059,-0.016,0.781
653,0.027,-0.109,1.090
654,-0.020,-0.109,1.066
655,0.082,-0.082,0.766
656,0.059,0.008,0.930
657,-0.031,-0.020,1.215
658,0.047,-0.043,0.898
659,0.055,-0.051,0.754
660,0.023,-0.141,1.133
661,0.016,-0.082,1.078
662,0.055,-0.020,0.773
663,0.023,-0.031,0.934
664,0.012,-0.039,1.125
665,0.035,-0.141,0.965
666,0.066,-0.082,0.812
667,0.016,-0.043,1.059
668,0.066,0.035,1.062
669,0.062,-0.031,0.918
670,-0.012,-0.156,0.898
671,0.012,-0.031,1.074
672,0.012,-0.020,1.020
673,0.004,-0.113,0.852
674,0.074,-0.020,0.938
675,0.039,-0.031,1.066
676,0.051,-0.109,0.934
677,0.055,-0.082,0.887
678,0.055,0.051,1.039
679,0.059,-0.027,0.961
680,-0.012,-0.164,0.934
681,-0.027,-0.047,0.926
682,0.047,-0.008,1.023
683,0.020,-0.066,1.055
684,-0.004,0.031,0.906
685,0.074,-0.031,0.902
686,0.031,-0.125,0.977
687,0.059,-0.160,0.996
688,0.016,-0.094,0.883
689,0.043,0.000,0.957
690,0.078,0.012,1.090
691,-0.027,-0.020,1.012
692,0.023,-0.164,0.848
693,0.039,-0.090,0.926
694,0.047,-0.105,1.055
695,0.094,-0.043,0.910
696,-0.023,-0.020,0.898
697,0.020,-0.098,1.043
698,0.027,0.000,1.008
699,0.039,-0.113,0.906
700,0.059,-0.160,0.918
701,0.023,-0.020,1.023
702,0.070,-0.129,1.012
703,0.012,0.000,0.840
704,0.016,-0.066,1.035
705,-0.023,-0.043,0.988
706,0.035,-0.074,0.852
707,0.098,-0.109,0.996
708,0.020,-0.023,1.023
709,0.055,-0.113,0.926
710,0.043,-0.012,0.887
711,0.051,-0.016,1.082
712,-0.012,-0.129,0.938
713,0.008,-0.055,0.875
