Sample,X,Y,Z
724,-0.113,-0.117,1.098
725,-0.035,-0.094,1.109
726,-0.199,-0.055,0.887
727,-0.219,-0.211,1.250
728,-0.273,0.074,0.957
729,-0.270,0.070,0.887
730,-0.121,-0.219,1.070
731,-0.207,0.051,0.906
732,-0.016,0.027,1.133
733,-0.043,-0.055,1.008
734,-0.109,-0.160,0.949
735,-0.012,-0.148,0.996
736,-0.203,-0.020,0.801
737,-0.188,-0.012,1.031
738,-0.066,-0.016,0.910
739,-0.160,0.121,0.898
740,0.078,-0.059,1.113
741,-0.035,0.293,0.801
742,0.000,-0.051,1.059
743,0.113,-0.199,0.859
744,-0.164,-0.098,0.859
745,-0.047,-0.191,1.211
746,-0.023,0.082,0.828
747,-0.031,-0.070,1.117
748,0.039,-0.027,1.074
749,-0.152,-0.012,0.832
750,-0.301,0.016,1.191
751,-0.109,-0.031,1.004
752,-0.215,0.039,0.816
753,-0.043,-0.230,1.141
754,-0.074,-0.008,0.922
755,-0.152,-0.066,1.004
756,-0.188,-0.082,1.016
757,-0.145,-0.215,0.914
758,-0.203,0.066,0.953
759,-0.043,-0.023,0.992
760,-0.121,-0.023,0.918
761,-0.160,0.078,1.039
762,-0.066,0.027,0.906
763,-0.012,0.020,0.781
764,-0.016,-0.051,0.906
765,0.055,-0.090,0.977
766,-0.047,0.055,0.898
767,-0.172,-0.297,1.059
768,-0.059,0.004,1.004
769,0.098,0.188,0.852
770,-0.062,-0.105,0.930
771,-0.082,-0.125,1.035
772,-0.195,0.062,0.984
773,-0.199,-0.008,1.078
774,0.012,-0.051,1.027
775,0.090,-0.016,0.914
776,-0.051,-0.004,1.004
777,-0.230,-0.277,1.117
778,-0.227,-0.082,1.086
779,-0.168,0.055,1.070
780,-0.121,-0.227,1.004
781,-0.164,0.062,0.949
782,-0.250,0.078,0.969
783,-0.184,-0.055,1.016
784,0.000,0.062,1.066
785,-0.078,0.023,0.941
786,-0.230,-0.137,0.953
787,-0.152,-0.156,0.934
788,-0.070,-0.043,0.805
789,0.047,-0.016,0.867
790,-0.082,-0.129,0.984
791,-0.062,0.020,1.027
792,0.016,0.328,0.902
793,-0.078,-0.164,0.980
794,-0.004,0.082,0.926
795,-0.008,0.184,0.730
796,0.090,-0.168,0.992
797,-0.027,-0.133,1.074
798,-0.098,-0.160,1.027
799,-0.148,-0.008,1.012
800,-0.211,-0.285,0.965
801,-0.055,-0.016,0.891
802,-0.160,0.180,0.895
803,-0.270,-0.250,1.129
804,-0.348,0.070,1.137
805,-0.203,0.066,1.109
806,-0.117,0.000,1.004
807,-0.105,-0.215,0.945
808,-0.223,-0.148,0.926
809,-0.129,-0.098,1.035
810,-0.109,-0.094,1.008
811,0.023,-0.012,1.016
812,0.023,0.098,0.918
813,-0.098,-0.086,0.938
814,-0.086,0.059,0.941
815,-0.039,0.016,0.926
816,-0.121,0.016,0.977
817,-0.027,-0.047,0.934
818,0.031,0.043,0.863
819,0.086,-0.078,0.941
820,-0.082,-0.090,0.934
821,-0.098,-0.137,1.047
822,-0.148,0.066,0.973
823,-0.074,-0.125,0.984
824,-0.023,-0.016,0.977
825,0.004,0.066,1.016
826,-0.137,-0.059,1.059
827,-0.250,-0.062,1.043
828,-0.199,-0.105,1.051
829,-0.273,-0.074,0.973
830,-0.266,-0.160,0.992
831,-0.211,-0.027,1.000
832,-0.082,0.090,0.957
833,-0.059,-0.066,0.965
834,0.016,-0.016,1.016
835,0.027,0.133,0.930
836,-0.062,-0.094,0.938
837,-0.113,-0.199,0.926
838,-0.219,0.000,0.859
839,-0.047,-0.027,0.953
840,-0.168,0.012,0.848
841,-0.137,0.000,0.957
842,0.004,-0.012,0.930
843,-0.160,0.090,0.895
844,0.141,-0.137,1.117
845,0.137,0.074,0.887
846,0.055,-0.129,1.020
847,0.105,-0.227,1.090
848,-0.117,-0.086,0.922
849,-0.117,-0.078,1.105
850,-0.215,-0.191,1.012
851,-0.336,0.027,0.945
852,-0.219,0.000,1.074
853,-0.312,-0.008,0.938
854,-0.168,0.184,1.082
855,-0.105,-0.039,1.043
856,-0.203,-0.070,0.941
857,-0.070,-0.160,1.055
858,-0.055,-0.125,0.875
859,-0.090,-0.043,0.992
860,-0.086,-0.270,1.016
861,-0.121,-0.027,0.930
862,-0.105,0.160,1.020
863,-0.043,-0.023,1.008
864,-0.031,0.152,0.863
865,-0.023,0.070,0.934
866,-0.066,-0.102,1.035
867,-0.020,-0.008,0.922
868,0.004,0.023,0.891
869,0.059,-0.223,0.977
870,0.059,-0.086,0.855
871,-0.027,-0.125,0.875
872,-0.137,-0.094,1.008
873,-0.207,0.008,1.117
874,-0.273,0.055,1.008
875,-0.293,0.113,0.930
876,-0.227,-0.012,1.062
877,-0.180,0.152,0.902
878,-0.141,0.031,0.918
879,-0.148,-0.320,1.090
880,-0.102,-0.129,0.977
881,0.027,-0.051,0.988
882,0.020,-0.180,1.000
883,0.008,-0.145,0.984
884,-0.055,0.082,0.949
885,-0.039,0.047,1.051
886,-0.102,-0.020,1.051
887,-0.242,0.039,0.926
888,-0.234,-0.055,1.008
889,-0.250,-0.070,0.980
890,-0.199,0.137,0.898
891,-0.086,-0.137,0.938
892,-0.035,-0.016,0.941
893,0.152,0.062,0.996
894,0.203,-0.004,0.910
895,0.137,-0.168,0.961
896,0.027,-0.074,1.000
897,-0.047,-0.043,0.984
898,-0.090,-0.129,1.035
899,-0.195,-0.117,0.988
900,-0.227,0.062,1.004
901,-0.281,0.016,1.027
902,-0.316,-0.016,1.012
903,-0.258,0.066,0.965
904,-0.199,-0.020,0.965
905,-0.223,-0.117,1.008
906,-0.234,-0.047,0.977
907,-0.109,-0.031,0.965
908,-0.082,-0.152,1.004
909,-0.160,-0.109,0.938
910,-0.094,0.051,0.934
911,0.047,0.129,0.887
912,0.148,-0.012,0.938
913,0.047,-0.035,0.969
914,0.035,-0.016,0.980
915,0.074,0.008,1.004
916,0.094,0.004,0.918
917,0.043,-0.082,0.887
918,0.016,-0.125,0.918
919,-0.082,-0.066,0.988
920,-0.164,-0.016,1.109
921,-0.207,-0.078,1.098
