Sample,X,Y,Z
921,0.047,-0.051,0.969
922,0.039,-0.137,0.977
923,0.051,-0.055,0.949
924,0.027,-0.008,0.938
925,-0.020,-0.031,0.980
926,-0.004,-0.059,0.988
927,-0.035,0.047,0.910
928,0.004,-0.035,0.996
929,0.008,-0.023,0.961
930,0.012,-0.020,0.949
931,0.043,-0.066,0.980
932,0.043,-0.105,0.969
933,0.027,-0.059,0.949
934,0.043,-0.035,0.953
935,0.008,-0.039,0.934
936,-0.023,-0.039,0.984
937,-0.043,-0.004,0.895
938,-0.008,0.035,0.984
939,-0.059,-0.012,0.938
940,0.000,-0.125,0.941
941,0.051,-0.035,0.965
942,0.023,-0.008,0.949
943,0.066,-0.098,0.973
944,0.035,-0.012,0.938
945,0.027,-0.051,0.988
946,-0.004,-0.059,0.965
947,-0.035,0.016,0.918
948,0.012,-0.008,1.008
949,-0.023,-0.012,0.957
950,0.012,-0.059,0.973
951,0.008,-0.008,0.941
952,0.023,-0.055,0.957
953,0.055,-0.109,0.977
954,0.031,-0.016,0.945
955,0.016,-0.090,0.969
956,0.012,0.020,0.930
957,0.000,-0.078,0.988
958,-0.012,0.047,0.949
959,-0.051,-0.008,0.949
960,0.000,-0.047,0.965
961,0.004,-0.059,0.957
962,0.008,-0.055,0.953
963,0.043,-0.094,0.949
964,0.047,0.020,0.938
965,0.035,-0.043,0.961
966,-0.008,-0.043,0.926
967,-0.008,-0.086,0.977
968,-0.035,0.055,0.906
969,-0.004,-0.090,1.004
970,-0.008,0.031,0.957
971,0.008,-0.020,0.977
972,0.035,-0.051,0.977
973,0.043,-0.062,0.941
974,0.031,-0.043,0.949
975,0.023,-0.059,0.973
976,0.012,-0.086,0.961
977,0.004,-0.016,0.926
978,0.004,-0.004,0.980
979,0.031,-0.027,0.984
980,-0.016,-0.039,0.914
981,0.012,-0.055,0.973
982,-0.008,-0.027,0.980
983,-0.020,-0.020,0.934
984,0.012,-0.035,0.941
985,0.055,-0.059,0.996
986,0.043,-0.062,0.953
987,0.031,-0.008,0.902
988,0.031,-0.059,0.973
989,-0.012,-0.023,0.977
990,-0.039,-0.023,0.906
991,-0.004,-0.023,0.977
992,0.004,-0.023,0.973
993,0.016,-0.027,0.953
994,0.055,-0.039,0.961
995,0.023,-0.055,0.984
996,0.031,-0.086,0.973
997,0.000,-0.039,0.910
998,0.004,-0.047,0.977
999,0.004,-0.047,0.977
Rate 1346, overflows 0
