Sample,X,Y,Z
925,-0.082,0.055,0.926
926,0.039,0.211,0.938
927,0.105,0.156,1.000
928,0.031,0.004,1.055
929,-0.027,-0.066,1.039
930,-0.023,0.027,0.961
931,-0.047,0.164,0.891
932,-0.004,0.059,0.801
933,0.004,0.102,0.812
934,0.070,0.078,0.984
935,0.090,0.016,1.039
936,0.094,-0.051,1.070
937,0.008,-0.016,1.070
938,-0.051,0.125,1.012
939,-0.047,0.121,0.992
940,-0.012,0.008,0.973
941,0.039,-0.055,1.000
942,0.012,0.062,1.094
943,-0.004,0.094,1.109
944,-0.062,-0.023,0.977
945,-0.008,-0.160,0.910
946,0.023,-0.004,0.879
947,0.098,0.164,0.969
948,0.098,0.168,0.996
949,0.066,0.059,1.039
950,-0.012,0.090,1.000
951,-0.078,0.031,0.855
952,-0.133,-0.035,0.758
953,-0.035,0.023,0.766
954,0.047,0.105,0.820
955,0.094,0.184,0.941
956,0.070,0.059,1.039
957,0.012,0.055,1.066
958,-0.039,-0.086,1.094
959,-0.113,-0.016,1.027
960,-0.066,0.074,1.074
961,0.043,0.152,1.090
962,0.168,0.156,1.043
963,0.129,0.000,1.059
964,0.086,-0.047,1.004
965,-0.043,-0.004,0.848
966,0.004,0.082,0.871
967,-0.043,0.133,0.844
968,-0.074,0.211,0.910
969,-0.074,0.172,1.035
970,-0.074,0.184,1.062
971,-0.004,-0.016,1.137
972,-0.035,-0.020,1.023
973,0.066,0.004,1.121
974,0.137,-0.012,1.031
975,0.184,-0.059,0.957
976,0.207,-0.086,0.973
977,0.078,-0.035,0.965
978,-0.062,-0.035,0.988
979,-0.168,-0.066,0.910
980,-0.145,0.008,0.930
981,-0.102,0.062,0.938
982,-0.105,0.148,0.852
983,0.004,0.066,0.941
984,0.070,0.008,0.891
985,0.125,-0.082,0.895
986,0.059,-0.160,0.875
987,0.027,-0.152,0.863
988,0.102,-0.109,0.914
989,0.082,0.059,0.949
990,0.008,0.012,1.125
991,-0.102,0.047,1.102
992,-0.105,0.027,1.172
993,-0.102,-0.105,1.145
994,-0.047,-0.004,1.027
995,0.043,-0.051,0.996
996,0.105,-0.027,0.922
997,0.133,-0.094,0.914
998,0.059,-0.074,0.879
999,0.082,-0.090,0.895
Rate 1336, overflows 0
