Sample,X,Y,Z
691,0.047,-0.137,0.895
692,0.082,-0.094,0.895
693,-0.094,-0.023,1.031
694,0.055,0.141,0.926
695,0.043,-0.246,1.023
696,-0.074,-0.078,0.988
697,0.043,0.035,0.953
698,0.117,0.031,0.984
699,-0.012,-0.176,0.895
700,0.070,-0.066,1.027
701,-0.043,-0.020,0.922
702,0.035,0.062,0.883
703,0.086,-0.137,1.043
704,-0.020,-0.066,0.961
705,0.047,-0.102,0.941
706,0.066,-0.027,0.988
707,0.012,-0.055,1.008
708,0.129,-0.031,0.895
709,-0.195,-0.176,1.012
710,0.156,0.059,0.957
711,-0.156,-0.043,0.930
712,0.211,-0.008,1.020
713,-0.016,-0.098,0.898
714,0.098,-0.027,1.055
715,0.102,-0.223,0.910
716,-0.004,0.047,0.934
717,0.043,-0.105,0.941
718,-0.133,0.016,0.973
719,0.027,-0.078,0.980
720,0.000,-0.047,0.965
721,0.164,-0.031,1.043
722,-0.074,-0.113,0.914
723,0.234,-0.047,1.031
724,-0.070,-0.066,0.844
725,-0.020,0.043,1.008
726,0.070,-0.207,0.879
727,-0.215,0.105,0.984
728,0.312,-0.152,1.008
729,-0.152,0.004,0.902
730,0.188,-0.086,1.109
731,0.086,-0.129,0.859
732,-0.043,-0.023,0.984
733,0.215,-0.141,0.977
734,-0.184,0.102,0.910
735,0.023,-0.125,0.977
736,0.059,-0.094,0.984
737,-0.051,0.027,1.000
738,0.113,-0.031,0.891
739,0.078,-0.078,1.020
740,-0.051,-0.191,1.016
741,0.262,-0.004,0.941
742,-0.184,-0.039,0.930
743,0.074,0.027,0.961
744,0.004,-0.238,1.004
745,-0.121,0.062,0.914
746,0.258,-0.113,0.977
747,-0.086,0.070,0.934
748,0.035,-0.109,1.047
749,0.207,-0.109,0.914
750,-0.172,-0.004,0.977
751,0.254,-0.070,0.930
752,-0.133,-0.039,0.938
753,0.059,-0.133,1.039
754,0.078,-0.066,0.984
755,-0.031,0.133,0.922
756,0.020,-0.207,0.953
757,0.121,0.016,0.973
758,-0.098,-0.199,1.012
759,0.199,0.047,0.855
760,0.000,-0.020,1.055
761,-0.105,0.008,0.953
762,0.207,-0.188,0.938
763,-0.156,-0.086,0.980
764,0.121,-0.020,0.961
765,-0.012,0.008,0.934
766,0.012,-0.086,1.070
767,0.172,-0.164,0.891
768,-0.098,0.031,0.953
769,0.172,-0.094,0.988
770,-0.027,-0.059,0.867
771,-0.035,-0.164,1.094
772,0.070,0.055,0.910
773,-0.047,0.113,0.910
774,0.109,-0.199,1.023
775,0.051,-0.043,0.953
776,-0.004,-0.203,1.016
777,0.148,-0.020,0.891
778,-0.039,0.102,0.957
779,0.047,-0.133,1.027
780,0.035,-0.109,0.844
781,-0.059,-0.035,1.020
782,0.152,-0.047,0.984
783,0.012,0.000,0.922
784,0.031,-0.113,1.027
785,0.000,-0.047,0.961
786,0.074,0.008,0.953
787,-0.090,-0.148,0.930
788,0.113,-0.008,1.004
789,-0.059,-0.082,0.957
790,0.047,-0.008,0.941
791,0.117,-0.129,1.004
792,-0.109,-0.070,0.949
793,0.281,-0.074,0.988
794,-0.105,0.008,0.895
795,0.086,-0.016,0.996
796,0.039,-0.145,0.996
797,-0.141,-0.039,0.918
798,0.164,-0.082,0.965
799,-0.188,-0.031,0.973
800,0.176,-0.004,1.016
801,-0.035,-0.086,0.980
802,0.141,-0.047,0.961
803,-0.035,-0.117,0.887
804,0.180,-0.008,1.004
805,-0.094,-0.207,0.992
806,0.074,0.051,0.918
807,-0.008,-0.133,0.988
808,0.012,0.137,0.953
809,0.102,-0.199,1.004
810,-0.031,-0.047,0.961
811,0.035,-0.125,0.910
812,0.008,0.012,0.980
813,0.043,-0.020,0.945
814,0.090,-0.082,0.945
815,-0.016,-0.051,1.074
816,0.062,-0.098,0.883
817,0.102,-0.055,0.969
818,-0.020,-0.133,0.941
819,-0.043,-0.039,0.988
820,0.023,0.039,0.961
821,-0.031,-0.055,0.961
822,0.184,-0.055,1.035
823,-0.141,-0.094,0.883
824,0.070,-0.051,1.020
825,0.090,-0.109,0.969
826,-0.082,0.043,0.934
827,0.191,-0.094,1.000
828,-0.066,0.016,0.938
829,0.031,-0.113,0.992
830,0.191,-0.191,0.965
831,-0.121,0.023,0.902
832,0.148,-0.062,0.988
833,0.004,-0.047,1.008
834,-0.094,-0.059,0.980
835,0.168,-0.043,0.910
836,-0.145,-0.020,0.965
837,0.016,-0.070,0.996
838,0.117,-0.090,0.918
839,-0.078,-0.023,1.051
840,0.219,-0.066,0.871
841,-0.027,-0.102,0.984
842,-0.004,-0.113,0.996
843,0.121,-0.098,0.965
844,-0.098,-0.047,0.980
845,0.070,-0.004,0.906
846,0.047,0.020,0.930
847,-0.078,-0.191,1.090
848,0.172,-0.059,0.918
849,-0.113,0.066,0.906
850,0.121,-0.059,1.051
851,0.016,-0.043,0.883
852,-0.020,-0.125,1.055
853,0.094,-0.051,0.828
854,-0.074,0.055,1.035
855,0.215,-0.246,0.996
856,-0.047,-0.066,0.855
857,0.023,-0.012,1.094
858,0.047,-0.023,0.914
859,0.051,-0.012,0.988
860,0.043,-0.180,0.934
861,-0.031,0.012,0.949
862,0.016,-0.062,0.988
863,0.004,-0.078,0.941
864,0.023,-0.043,1.016
865,-0.012,0.055,0.879
866,0.086,-0.098,1.027
867,0.039,-0.164,0.977
868,0.012,-0.070,0.930
869,0.176,-0.059,1.047
870,-0.074,0.016,0.836
871,0.082,-0.121,1.066
872,0.012,-0.047,0.977
873,-0.035,-0.043,0.867
874,0.125,-0.148,1.023
875,-0.098,0.059,0.926
876,0.074,-0.047,1.070
877,0.105,-0.074,0.879
878,-0.090,-0.020,0.926
879,0.070,-0.086,1.023
880,0.121,-0.070,0.973
881,-0.051,-0.082,0.871
882,0.039,-0.109,1.066
883,0.043,-0.008,0.969
884,0.008,-0.027,0.844
885,0.125,-0.219,1.055
886,-0.152,0.047,0.957
887,0.176,-0.039,0.973
888,0.016,-0.062,0.867
889,-0.047,0.035,1.102
890,0.219,-0.082,0.867
891,-0.172,-0.016,0.957
892,0.199,-0.113,0.973
893,-0.094,-0.086,1.004
894,0.090,-0.035,1.008
895,0.027,-0.113,0.855
896,-0.066,0.039,1.027
897,0.129,-0.242,1.016
898,0.008,0.109,0.945
899,0.141,-0.098,0.949
900,-0.062,-0.027,0.918
901,0.090,-0.090,1.051
902,-0.023,-0.102,0.863
903,-0.008,0.074,0.957
904,0.051,-0.023,1.016
905,-0.031,-0.051,0.934
906,0.184,-0.207,1.074
907,-0.070,-0.023,0.910
908,0.133,-0.055,0.957
909,0.020,-0.086,0.930
910,-0.082,-0.023,1.027
911,0.195,-0.105,0.918
912,-0.164,0.035,0.910
913,0.133,-0.086,1.086
914,0.133,-0.086,1.086
915,-0.035,-0.008,0.898
916,0.082,-0.129,0.977
917,-0.023,-0.051,0.949
918,-0.027,0.121,0.977
919,0.125,-0.105,0.957
920,-0.012,-0.074,0.941
