Sample,X,Y,Z
903,-0.074,-0.023,0.750
904,-0.184,-0.070,0.777
905,-0.070,0.145,0.855
906,0.062,0.242,0.949
907,0.098,0.121,1.004
908,0.086,0.059,1.059
909,0.016,0.027,1.086
910,-0.113,-0.004,0.973
911,-0.090,-0.125,0.941
912,0.016,-0.020,0.961
913,0.164,0.211,1.109
914,0.195,0.125,1.180
915,0.000,-0.145,1.070
916,-0.051,-0.141,1.043
917,-0.012,0.152,0.945
918,0.000,0.230,0.863
919,-0.055,0.090,0.871
920,-0.039,0.086,0.918
921,0.008,0.191,1.012
922,0.047,0.035,1.043
923,-0.051,-0.164,0.902
